,Lat,Lng,Population,Children,Age,Income,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Item1,Item2,Item3,Item4,Item5,Item6,Item7,Item8,Area_Suburban,Area_Rural,Marital_Married,Marital_Separated,Marital_NeverMarried,Marital_Divorced,Gender_Female,Gender_Nonbinary,Contract_Oneyear,Contract_TwoYear,InternetService_DSL,InternetService_None,PaymentMethod_BankTransferautomatic,PaymentMethod_MailedCheck,PaymentMethod_ElectronicCheck
3884,40.30522,-90.87611,1033,4,44,29559.75,7.408283,10,0,0,0,0,0,1,1,1,0,1,1,1,1,1,3.5903980000000004,267.6647,1173.5364960000002,4,4,4,4,3,5,5,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3885,40.42752,-81.29587,4476,1,19,13233.4,12.4846,11,0,0,0,1,0,1,1,1,1,0,0,0,1,1,12.5247,204.96099999999998,1555.075783,4,5,6,4,2,3,4,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3886,37.24389,-86.15142,1256,6,74,60135.44,8.589777,13,1,1,1,1,0,1,1,0,1,1,0,1,0,0,5.257695,204.9634,1026.361306,3,4,4,3,3,4,4,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3887,43.13495,-85.8519,2618,1,86,16550.24,13.58291,7,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1.005104,114.9976,252.1141473,3,5,2,1,5,1,3,3,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3888,43.93305,-70.91671,1410,4,85,13597.74,7.9416080000000004,12,2,0,0,1,0,1,0,0,1,1,1,0,1,1,6.1650279999999995,194.9699,934.5432732999999,3,3,2,4,2,3,5,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3889,39.20125,-90.34509,781,1,42,68443.57,9.884995,17,0,0,0,1,0,1,0,0,0,0,0,1,1,0,20.66493,187.6094,2616.607102,1,1,3,2,3,3,2,3,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0
3890,38.79899,-121.0507,1589,1,81,33013.26,5.663218,16,0,1,0,0,0,1,0,1,0,0,1,1,0,0,15.39326,132.466,1921.908003,4,4,4,4,4,4,4,4,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
3891,34.02446,-93.41941,64,8,37,19184.88,6.589353999999999,7,1,1,0,0,0,1,0,0,1,1,0,0,0,1,8.752114,147.4738,1180.747336,5,4,3,4,4,5,3,5,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
3892,48.7042,-105.1453,136,8,62,18847.36,11.47442,10,0,0,0,1,0,1,0,1,0,0,1,1,1,1,9.882614,190.1599,1596.133478,4,3,3,2,4,4,3,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
3893,42.26303,-79.41968,1033,8,85,25231.4,12.48017,9,1,0,0,1,0,0,0,0,1,0,0,1,1,0,3.6578470000000003,197.6288,978.0906718,3,2,3,3,4,3,3,4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3894,33.70516,-89.10515,1457,0,31,28814.47,6.900384,13,0,0,0,1,0,1,1,0,0,1,0,0,0,0,28.2824,137.4836,2945.865945,4,3,2,4,2,4,4,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
3895,44.6982,-88.44736999999999,3599,3,27,49497.16,15.81274,13,0,1,0,1,1,1,1,0,0,0,0,1,0,0,4.72236,169.9447,865.1029348999999,3,3,4,3,3,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3896,32.74432,-88.70075,5239,3,74,5986.91,9.781433,16,0,0,0,0,1,1,0,1,1,0,0,1,0,1,8.386574000000001,142.4526,1474.927731,4,4,4,4,4,4,5,3,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1
3897,29.72433,-82.10133,264,0,62,17264.79,11.919039999999999,14,0,0,1,1,0,1,0,0,0,0,1,0,0,1,14.6317,104.9643,1655.231847,3,4,3,3,3,4,3,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
3900,38.651340000000005,-82.97228,5429,1,66,13900.27,10.89684,7,1,0,0,0,0,1,1,1,0,1,0,0,0,1,11.514389999999999,140.0013,1559.33881,5,6,5,5,3,5,4,4,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0
3901,34.612159999999996,-85.90671999999999,2201,6,69,44877.7,7.857260000000001,14,0,0,0,1,0,1,0,0,1,1,0,0,0,0,13.72584,127.4738,1835.292593,4,4,4,4,2,5,5,5,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1
3902,42.12052,-102.8832,9836,2,40,57182.71,10.54632,16,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1.302103,160.0013,511.2155972,3,4,4,2,4,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3904,43.114340000000006,-84.23700000000001,768,1,75,93343.17,11.524280000000001,11,1,1,1,0,1,1,1,0,0,0,0,1,0,0,7.495947,169.9447,826.366889,3,3,1,4,2,3,3,2,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3905,40.15688,-99.33723,1788,2,69,13626.49,10.39457,14,0,0,1,1,0,1,0,0,1,1,0,1,0,0,15.88445,152.4579,2131.8928739999997,4,3,4,3,1,4,3,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3906,38.9431,-76.96526,9496,2,33,19029.8,14.5768,9,0,0,0,0,1,1,1,0,0,1,0,0,0,1,8.666281,157.4836,1062.367672,5,6,6,1,5,4,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3907,34.95098,-87.24209,1702,0,87,22021.4,9.36669,14,1,1,0,0,0,1,1,1,0,0,1,0,1,1,2.970609,194.9744,511.12157879999995,2,3,2,3,3,3,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3908,44.74094,-74.26329,15569,0,57,20611.13,8.780371,12,1,0,0,0,0,1,1,0,1,1,0,0,0,0,11.00328,179.9794,1207.589721,3,3,4,3,3,5,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3909,32.36285,-95.31526,27766,4,56,49150.41,13.19067,16,0,0,1,1,0,1,1,0,1,1,0,0,1,0,5.21614,214.9663,1019.501584,1,2,3,3,4,3,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3910,45.24268,-94.11893,7093,1,55,68622.59,8.326264,10,0,0,1,0,0,1,0,0,0,1,0,1,0,1,8.813715,129.9621,1426.6040380000002,4,4,3,2,4,3,2,4,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1
3911,38.85971,-77.15559,13489,0,28,32464.51,13.019160000000001,15,2,0,0,1,0,1,1,1,0,0,1,1,1,1,13.04025,255.1417,1792.010429,3,4,4,2,5,3,2,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3912,40.59087,-99.88136999999999,1554,0,64,100860.9,10.24432,15,1,0,0,1,1,1,0,1,1,1,0,1,0,0,21.29638,154.9755,2558.308043,3,2,2,4,4,3,3,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3913,47.12378,-88.71646,1920,3,40,3450.88,10.74957,10,0,0,0,0,0,1,1,1,1,0,0,0,0,1,4.86918,137.4978,760.8370835,4,5,5,1,5,2,2,3,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
3914,38.210640000000005,-95.49840999999999,727,2,82,49527.05,13.499820000000001,12,1,1,0,1,0,1,0,0,1,0,0,1,1,1,5.145314,230.1051,972.1523011,3,4,4,3,4,5,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3915,40.03972,-75.01894,34470,0,22,85180.31,8.799383,9,1,0,0,1,1,1,0,1,0,0,0,1,0,1,17.222920000000002,107.4806,1769.6094620000001,4,4,4,3,4,4,5,4,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
3916,42.16404,-88.30649,32739,1,22,12211.05,11.69401,9,0,0,1,1,1,1,0,1,1,0,0,0,0,1,2.348003,104.9923,562.038508,4,5,4,4,4,3,6,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
3917,30.03422,-99.15819,40447,1,56,121668.3,9.943855000000001,14,0,0,0,0,0,1,1,0,1,1,1,0,1,0,4.629362,194.9992,801.1054209,5,4,3,5,2,5,4,5,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0
3918,43.7509,-90.28434,2557,4,50,16585.68,11.848139999999999,12,0,0,0,0,0,1,1,0,0,1,0,1,0,1,9.197686000000001,162.4676,1685.817734,3,2,2,3,4,2,3,3,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3919,30.294,-81.51796999999999,51275,2,40,32524.56,12.784239999999999,11,2,0,0,1,0,1,1,1,1,1,0,1,0,1,7.816758999999999,207.4811,1299.583627,3,3,4,3,4,4,4,2,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3920,41.82581,-103.2884,1911,2,41,74249.58,8.414471,10,1,0,0,0,0,1,1,0,1,0,1,1,0,1,3.230823,184.9496,1178.011696,4,4,4,4,2,2,6,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
3921,39.71066,-82.19149,8750,2,52,81482.8,5.325341000000001,13,2,0,0,1,0,1,0,1,1,0,0,0,1,1,4.655119,139.9792,843.1843931,5,4,4,5,3,5,2,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
3922,41.80529,-98.65848000000001,375,0,53,26092.38,13.70512,11,1,0,0,1,0,1,0,0,1,1,0,0,0,1,8.931572000000001,114.9976,979.0021849999999,3,4,2,2,5,2,2,3,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
3923,40.55778,-87.88532,1485,2,64,101628.9,10.501510000000001,10,1,2,0,1,0,1,0,1,1,1,0,0,1,1,2.5670349999999997,184.9785,717.8935328,4,4,2,4,4,4,4,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
3924,39.3496,-76.90651,5300,0,50,60781.41,14.55915,11,0,1,1,0,0,1,0,1,1,1,0,1,0,1,4.066843,154.9755,1192.457478,4,3,4,3,4,5,2,5,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
3925,33.01613,-108.9488,114,3,67,5831.16,10.568480000000001,16,1,0,0,1,0,1,0,0,1,1,1,0,1,1,10.86326,194.9699,1265.450999,2,3,3,5,1,5,3,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3926,38.41545,-91.15205,1783,1,89,16990.72,10.42906,9,0,0,0,1,0,1,0,1,1,1,1,1,1,1,32.733579999999996,257.6549,3343.612596,3,2,4,3,4,5,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
3927,47.71024,-111.6216,624,0,63,88741.41,13.706520000000001,16,0,1,0,0,1,1,0,0,0,0,1,0,1,1,4.422442,127.475,479.3287784,5,5,5,3,4,4,3,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
3928,34.234790000000004,-117.0659,203,1,77,85485.94,9.908836,16,1,1,0,0,1,1,1,0,1,0,0,0,1,0,6.611696,202.4433,805.2130716,3,2,3,4,3,4,4,3,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
3929,41.017959999999995,-72.48929,3199,8,25,73794.78,4.721154,9,1,0,0,0,0,1,0,0,0,0,1,0,0,0,7.778058000000001,124.9643,965.4661617,4,4,4,4,2,4,3,4,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
3930,27.0539,-82.24465,27532,6,52,15278.16,10.33061,12,1,0,0,0,0,1,1,1,0,1,1,1,0,1,6.247141,197.4945,1118.046807,4,4,4,6,2,5,6,4,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3932,37.761540000000004,-87.04899,41387,2,38,30023.57,7.660264999999999,10,0,0,0,1,1,1,0,0,1,0,0,0,0,1,8.920338000000001,102.4746,1003.68472,3,4,4,4,4,3,5,3,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
3934,43.465990000000005,-91.36386,918,3,20,56427.16,2.526424,9,3,0,0,0,1,0,0,0,1,1,0,0,1,1,8.160495,162.4608,1689.545339,3,3,2,5,1,6,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
3935,38.096990000000005,-82.16327,1797,0,26,48131.25,14.59806,13,1,1,0,0,0,0,1,0,1,0,0,0,1,1,8.30949,202.4433,1080.752449,2,2,3,4,2,3,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3937,36.68997,-90.2508,1306,3,47,34638.98,13.91424,12,1,0,0,0,0,1,0,0,0,0,0,1,1,1,7.626942999999999,207.6094,1227.038436,5,5,6,5,2,6,5,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
3938,42.74645,-84.7684,19669,0,75,11611.46,5.824936,14,0,0,0,0,1,1,0,1,0,1,0,1,1,0,2.326316,222.65,768.9098018,4,5,5,3,3,2,4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
3939,40.746340000000004,-73.6389,19393,0,25,6228.97,13.53181,11,0,0,0,0,0,1,1,1,0,1,0,0,1,0,2.1424689999999997,174.9882,1058.572083,3,3,3,5,3,4,3,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
3940,39.20923,-76.66809,10494,0,50,12501.26,9.501785,10,1,0,0,0,1,1,1,0,0,0,1,1,1,0,7.233075,252.62400000000002,1121.796023,1,3,3,3,4,2,4,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3943,31.514509999999998,-93.84929,678,2,74,26826.72,8.73874,8,1,0,0,0,0,1,0,0,1,1,1,1,1,0,13.410570000000002,222.6609,1765.0877469999998,3,3,3,3,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3944,34.28205,-91.77951999999999,1020,0,31,87147.55,9.947737,16,1,0,0,1,0,1,1,0,1,1,0,1,0,1,4.008932,204.9634,880.3136957999999,5,5,4,3,4,4,4,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3945,36.18377,-79.80762,29020,7,78,17667.81,8.993714,10,0,0,0,0,0,1,1,0,0,1,0,1,1,1,25.43212,252.6378,2864.5539940000003,3,3,4,2,4,2,2,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
3946,46.686890000000005,-122.0556,917,3,70,63932.89,7.540891,12,1,0,0,0,1,1,0,0,1,1,1,0,1,1,11.38257,162.4937,1294.33801,3,3,3,4,1,4,4,3,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
3947,33.62099,-98.06028,999,0,62,68509.1,12.56449,9,1,0,0,1,0,1,0,0,1,1,1,0,0,1,13.25185,139.983,1639.0201849999999,5,6,4,2,3,5,3,4,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3949,40.306490000000004,-83.57217,926,1,53,7162.12,10.19024,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11.9008,112.4551,991.6569517999999,5,5,5,4,4,6,4,3,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
3950,44.97347,-93.23321,1108,1,42,62968.8,13.00084,9,1,0,0,1,1,1,1,1,1,0,1,1,0,1,7.0222940000000005,187.4673,1482.762683,3,4,3,3,4,3,3,3,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0
3951,40.86613,-96.70947,34950,0,37,13383.49,6.157267,15,0,0,0,1,1,1,0,0,0,0,1,1,1,1,8.770703,187.6422,1265.511252,4,5,4,3,2,4,5,5,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3954,39.52727,-88.03501999999999,1227,0,65,41624.04,9.651504,9,1,0,0,1,0,1,0,0,0,1,0,0,1,0,8.525122,127.4887,889.7590173000001,2,3,3,3,4,2,4,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
3955,42.7306,-84.92028,1398,3,77,58974.46,8.895333,13,1,1,0,1,1,1,0,0,0,0,0,1,1,0,2.09202,207.6094,628.1057927,2,3,3,3,4,2,5,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
3956,27.629920000000002,-98.48907,2107,3,36,84405.81,14.016079999999999,13,2,0,0,0,1,0,0,0,0,0,1,0,0,1,9.312768,92.48801999999999,983.5145752999998,2,3,2,4,4,3,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3957,32.514140000000005,-88.98055,1949,4,67,72367.44,18.85173,14,1,1,0,0,0,1,1,0,1,1,0,0,0,1,16.749679999999998,159.9794,2099.998325,2,2,2,4,4,4,2,3,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
3958,32.54373,-80.81181,587,2,82,15293.02,14.55933,12,1,1,0,1,0,1,0,0,0,1,0,0,1,1,6.162825,127.4887,702.030012,3,3,3,5,3,4,2,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
3959,30.3661,-90.58381,4907,0,23,26493.5,9.948834,17,2,1,0,0,0,1,0,0,1,1,0,1,0,1,1.578151,172.4579,588.3651083,4,4,5,3,5,4,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3960,48.22367,-121.3278,1921,0,68,55556.96,8.429886,12,2,0,1,1,0,1,1,0,0,1,1,1,1,1,10.29135,245.14700000000002,1859.062929,4,4,3,5,3,3,3,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
3961,40.177409999999995,-82.1725,5115,3,27,44172.66,6.951936,11,1,1,0,0,0,1,0,0,0,0,0,0,1,1,4.01663,147.4421,734.4252105,3,3,2,4,4,2,3,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3962,43.12407,-102.3948,489,0,61,59861.32,15.916529999999998,8,2,0,0,0,0,1,0,0,0,1,0,0,0,0,10.70081,104.9781,1417.2444970000001,4,4,4,4,4,3,4,3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3963,39.81525,-75.15087,3213,2,25,20638.11,8.61041,9,3,0,1,0,0,1,1,1,0,0,1,1,0,0,7.890442,164.9715,1593.482092,5,4,5,4,2,5,5,3,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
3964,40.54087,-89.61861,42059,1,82,58077.49,4.261131,17,2,0,0,1,0,1,0,0,0,0,0,0,1,1,15.68627,114.9658,1448.7156380000001,4,4,5,5,3,5,4,5,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0
3965,45.763529999999996,-87.15961,16943,3,29,14540.8,11.772680000000001,13,2,0,0,1,0,1,0,0,0,1,0,1,1,1,11.5365,200.1323,2105.034412,2,2,2,4,2,3,4,5,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0
3966,36.424459999999996,-92.77192,236,3,87,28665.69,8.174686999999999,14,2,2,0,1,0,1,0,1,0,1,1,1,1,1,10.88054,235.1591,1480.104233,4,5,3,3,3,3,4,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3967,33.90749,-81.07207,9709,1,38,24485.6,11.819519999999999,11,0,0,1,0,0,0,0,1,0,1,1,1,1,0,4.198245,235.1591,1078.7091130000001,3,1,3,3,4,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3968,44.65014,-89.35583000000001,2674,5,57,25220.46,12.36764,17,1,2,0,0,1,1,0,1,1,0,1,1,0,1,5.500175,154.9618,1407.1056720000001,3,3,3,3,2,3,5,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3969,25.94921,-80.24563,36409,2,37,10204.37,13.24075,14,1,0,0,1,0,1,0,1,0,0,0,0,1,1,15.37432,129.9598,2007.890075,2,2,4,4,5,3,1,2,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
3971,34.53626,-86.00238,3916,1,76,65782.7,9.664338,10,1,0,0,1,1,1,1,0,1,0,0,1,1,1,5.377803,242.6106,1465.534225,5,3,3,3,4,4,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
3973,42.34778,-71.03905999999999,3196,3,21,50562.37,4.900081,16,2,0,0,1,0,1,0,0,0,1,1,0,1,1,4.418665,152.4742,1290.002306,4,4,4,3,4,4,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3974,39.11037,-91.1037,2381,1,36,18070.29,11.92268,9,1,0,0,0,1,1,0,1,1,0,0,0,1,1,26.149720000000002,152.4555,2957.287141,3,3,3,3,3,3,2,5,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0
3975,43.13775,-93.38988,9339,0,84,26943.66,5.200476,11,1,0,0,0,0,1,1,0,1,1,1,1,1,1,3.430472,287.6427,924.9352116,6,6,6,4,4,5,5,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3976,36.5178,-88.3264,1605,0,33,72504.63,7.547211999999999,13,0,0,0,1,0,0,0,0,0,0,1,1,1,1,9.104003,220.1185,1305.935649,5,5,4,6,2,6,5,5,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3977,39.67855,-87.4636,9612,0,51,78193.51,13.00676,13,2,0,0,0,0,1,0,0,0,0,1,1,0,1,3.9321019999999995,129.9483,928.1223375,4,3,3,2,3,4,2,4,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3978,37.448840000000004,-84.08787,143,7,33,16859.67,12.557960000000001,13,2,1,0,1,1,1,0,1,0,0,0,1,0,1,2.4732990000000004,139.9568,787.5389871,3,5,4,1,3,4,2,4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3979,32.784929999999996,-97.10019,24774,1,80,5864.01,11.07131,6,0,1,0,0,0,1,0,0,0,0,0,0,1,0,9.8256,127.4421,1306.2708910000001,5,4,5,3,4,4,3,4,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1
3980,28.883340000000004,-81.25083000000001,48008,3,76,42998.95,11.87557,9,1,1,0,1,0,1,1,0,0,0,0,0,0,1,5.614935,144.9607,617.0043032000001,4,4,4,2,4,5,4,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3981,32.16217,-97.15511,2703,1,47,93137.85,13.967629999999998,16,2,2,0,1,1,1,1,1,1,1,0,0,0,1,8.475773,150.0208,1139.265638,3,2,4,2,3,3,3,4,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
3982,39.0684,-95.62311,5455,1,52,15534.13,11.29188,13,0,0,0,1,0,1,1,0,0,1,0,1,0,1,14.145679999999999,182.4676,1531.7858410000001,3,2,2,3,5,3,3,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1
3983,36.4313,-81.26683,1117,2,42,67376.63,15.74148,11,0,0,0,0,1,1,1,0,1,1,0,0,0,1,7.6268899999999995,179.9794,959.3986136,5,6,6,4,3,5,4,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3984,26.847759999999997,-82.27296,2325,4,62,57503.75,9.00959,10,1,0,1,1,1,1,1,0,0,0,1,0,1,1,3.199643,159.9805,577.5034833,2,3,2,2,3,3,3,4,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
3986,34.31946,-92.63291,903,3,55,64821.36,10.32806,13,1,1,0,1,0,1,0,0,1,0,0,1,1,0,3.2506180000000002,197.6288,889.1589238,4,3,3,5,1,6,5,5,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
3987,42.87036,-71.6079,11393,1,81,25832.88,7.75167,13,1,0,1,0,1,1,1,0,0,0,0,1,0,1,9.820347,169.9447,1044.205309,5,5,3,2,2,5,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3988,37.55923,-99.77455,464,7,78,16720.22,7.231501,11,2,1,0,0,0,0,1,0,0,1,1,1,1,0,3.4884589999999998,265.147,1023.8070539999999,4,3,5,4,4,4,3,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
3989,38.39063,-93.00787,4037,3,42,116396.5,8.890669,12,0,0,0,0,0,1,1,1,1,1,0,1,0,1,13.21976,207.4811,1680.40703,3,2,4,4,2,4,4,3,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
3990,39.20174,-89.40191999999999,585,0,34,64868.33,6.131562000000001,12,1,0,0,0,1,1,0,0,0,1,1,0,0,1,2.758928,117.4872,777.0645087,3,3,3,4,3,2,4,4,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
3991,36.19792,-80.52076,7714,2,30,22227.6,10.052010000000001,11,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1.399445,159.9794,901.9731055999999,3,4,3,2,5,2,3,3,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
3992,32.63494,-83.68160999999999,6464,2,52,77013.22,12.35651,11,1,1,0,0,1,1,1,0,1,1,0,1,0,1,15.91192,184.9634,2214.7775920000004,3,3,3,4,3,3,6,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
3993,39.80611,-75.67645,69,0,70,30328.46,9.920573,12,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.595446,147.4421,630.454611,3,4,2,5,3,3,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3994,44.90704,-88.36667,3463,1,38,39124.98,11.367280000000001,12,0,0,0,0,0,1,0,0,0,1,0,0,1,1,17.30249,139.965,2224.0454210000003,4,5,3,4,1,5,4,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3996,32.5643,-88.87498000000001,6750,3,48,13424.34,9.29595,11,1,1,0,0,1,1,1,0,0,1,0,0,1,0,26.06474,172.4705,2960.4534510000003,4,3,3,4,4,5,4,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3997,34.666109999999996,-93.63224,270,1,40,23263.37,6.610094999999999,10,2,0,0,0,0,1,0,0,0,1,0,1,0,1,5.0189010000000005,149.9621,798.4043092999999,4,5,4,2,4,4,4,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3998,40.75778,-73.97249000000001,0,2,77,49705.64,9.060003,5,0,0,0,0,0,1,0,0,1,0,0,0,1,1,6.053801,169.9378,800.6201669,5,3,4,4,2,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3999,40.46788,-77.89669,1174,4,49,71323.38,10.22148,13,1,1,0,1,1,1,0,0,0,0,0,1,1,1,2.366635,207.6094,773.1936845,5,5,5,5,4,4,4,5,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4000,40.407070000000004,-79.5761,5144,2,52,42761.9,10.638810000000001,18,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1.6696389999999999,194.9744,498.5585239,2,2,2,4,5,2,2,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
4001,35.13678,-103.1605,46,0,25,73571.78,4.3913269999999995,11,0,0,0,1,0,1,0,1,1,0,0,1,1,1,7.038169,200.1465,1280.7110369999998,3,4,4,3,4,2,2,4,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
4002,38.62003,-87.98541999999999,230,5,46,28900.31,13.569120000000002,10,1,1,0,0,0,1,1,1,0,0,0,0,0,1,11.40214,147.4783,1326.326983,3,3,3,2,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4004,33.4807,-91.05896,12968,0,71,21896.48,8.156063,10,1,0,0,1,0,1,1,1,0,0,0,1,0,0,2.198687,172.4624,410.79352860000006,5,3,5,4,4,5,3,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4005,35.96375,-83.92024,2349,0,43,36113.68,10.72443,9,2,1,0,1,1,1,0,1,1,1,0,1,1,1,14.162989999999999,212.6695,1890.634177,2,2,3,5,1,3,4,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
4006,33.92352,-112.1279,8510,0,52,16375.5,9.762926,12,3,0,0,0,0,1,0,1,0,1,1,1,0,0,6.408823,132.5127,874.6357853000001,4,6,4,5,4,4,3,3,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0
4007,45.87255,-91.93446999999999,6672,1,50,27504.76,4.125868,9,1,0,1,0,0,1,0,0,1,0,1,1,0,0,2.438513,139.9678,520.3000287,3,3,3,3,3,4,4,4,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
